ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
16595,35,2321,314,19853,19,False,1301,0,0
16941,35,2331,314,19863,20,False,1300,0,0
17007,35,2331,314,19863,20,False,1300,0,0
17525,35,2341,314,19875,21,False,1299,0,0
17281,35,2331,314,19863,20,False,1300,0,0
17324,35,2341,314,19875,21,False,1299,0,0
17716,35,2351,314,19885,22,False,1298,0,0
18146,35,2379,314,19940,23,False,1302,0,0
18259,35,2379,314,19940,23,False,1302,0,0
18765,35,2389,314,19950,24,False,1301,0,0
18508,35,2389,314,19950,24,False,1301,0,0
18512,35,2389,314,19950,24,False,1301,0,0
18933,35,2399,314,19962,25,False,1300,0,0
18938,35,2409,314,19972,26,False,1299,0,0
19024,35,2409,314,19972,26,False,1299,0,0
19523,35,2419,314,19984,27,False,1298,0,0
19320,35,2419,314,19984,27,False,1298,0,0
19719,35,2429,314,19994,28,False,1297,0,0
20235,35,2457,314,20049,29,False,1301,0,0
20274,35,2457,314,20049,29,False,1301,0,0
20781,35,2467,314,20059,30,False,1300,0,0
20523,35,2457,314,20049,29,False,1301,0,0
21024,35,2467,314,20059,30,False,1300,0,0
20673,35,2467,314,20059,30,False,1300,0,0
21057,35,2477,314,20071,31,False,1299,0,0
21259,35,2477,314,20071,31,False,1299,0,0
21764,35,2487,314,20081,32,False,1298,0,0
21417,35,2487,314,20081,32,False,1298,0,0
21509,35,2487,314,20081,32,False,1298,0,0
22025,35,2497,314,20093,33,False,1297,0,0
21849,35,2497,314,20093,33,False,1297,0,0
22195,35,2507,314,20103,34,False,1296,0,0
22602,35,2535,314,20158,35,False,1300,0,0
22775,35,2535,314,20158,35,False,1300,0,0
23282,35,2545,314,20168,36,False,1299,0,0
22980,35,2545,314,20168,36,False,1299,0,0
23020,35,2545,314,20168,36,False,1299,0,0
23526,35,2555,314,20180,37,False,1298,0,0
23410,35,2555,314,20180,37,False,1298,0,0
23761,35,2565,314,20190,38,False,1297,0,0
23753,35,2565,314,20190,38,False,1297,0,0
24031,35,2565,314,20190,38,False,1297,0,0
24187,35,2575,314,20202,39,False,1296,0,0
24261,35,2575,314,20202,39,False,1296,0,0
24511,35,2575,314,20202,39,False,1296,0,0
24654,35,2585,314,20212,40,False,1295,0,0
25233,35,2613,314,20267,41,False,1299,0,0
25281,35,2613,314,20267,41,False,1299,0,0
25777,35,2623,314,20277,42,False,1298,0,0
25534,35,2613,314,20267,41,False,1299,0,0
26027,35,2623,314,20277,42,False,1298,0,0
25662,35,2623,314,20277,42,False,1298,0,0
26067,35,2633,314,20289,43,False,1297,0,0
26262,35,2633,314,20289,43,False,1297,0,0
26784,35,2643,314,20299,44,False,1296,0,0
26419,35,2643,314,20299,44,False,1296,0,0
26532,35,2643,314,20299,44,False,1296,0,0
27028,35,2653,314,20311,45,False,1295,0,0
26841,35,2653,314,20311,45,False,1295,0,0
27187,35,2663,314,20321,46,False,1294,0,0
27598,35,2691,314,20376,47,False,1298,0,0
27763,35,2691,314,20376,47,False,1298,0,0
28269,35,2701,314,20386,48,False,1297,0,0
27957,35,2701,314,20386,48,False,1297,0,0
28016,35,2701,314,20386,48,False,1297,0,0
28513,35,2711,314,20398,49,False,1296,0,0
28374,35,2711,314,20398,49,False,1296,0,0
28717,35,2721,314,20408,50,False,1295,0,0
28763,35,2721,314,20408,50,False,1295,0,0
29275,35,2731,314,20420,51,False,1294,0,0
29036,35,2721,314,20408,50,False,1295,0,0
29105,35,2731,314,20420,51,False,1294,0,0
29483,35,2741,314,20430,52,False,1293,0,0
29894,35,2769,314,20485,53,False,1297,0,0
30013,35,2769,314,20485,53,False,1297,0,0
30518,35,2779,314,20495,54,False,1296,0,0
30254,35,2779,314,20495,54,False,1296,0,0
30280,35,2779,314,20495,54,False,1296,0,0
30779,35,2789,314,20507,55,False,1295,0,0
30664,35,2789,314,20507,55,False,1295,0,0
31003,35,2799,314,20517,56,False,1294,0,0
31013,35,2799,314,20517,56,False,1294,0,0
31520,35,2809,314,20529,57,False,1293,0,0
31279,35,2799,314,20517,56,False,1294,0,0
31400,35,2809,314,20529,57,False,1293,0,0
31779,35,2819,314,20539,58,False,1292,0,0
31775,35,2819,314,20539,58,False,1292,0,0
