ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
7586,298,2730,732,5222,68,False,415,9,329
7668,309,2739,732,5309,69,False,424,9,339
7896,324,2759,732,5467,70,False,451,9,358
7941,324,2759,732,5578,71,False,449,9,352
8015,328,2761,732,5849,72,False,447,9,354
8076,341,2765,732,5967,73,False,447,9,355
8137,354,2767,732,6135,74,False,445,9,354
8218,358,2775,732,6307,75,False,448,9,358
8247,358,2775,732,6307,75,False,448,9,353
8384,367,2791,747,6532,76,False,458,9,364
8425,376,2793,747,6534,77,False,457,9,358
8498,376,2806,747,6753,77,False,452,9,358
8656,384,2825,753,6957,78,False,454,11,362
8748,384,2833,753,7283,78,False,453,13,358
8853,388,2834,753,7641,79,False,451,16,358
8947,392,2836,756,7707,80,False,449,18,358
8993,396,2836,756,7773,81,False,448,19,358
9357,398,2836,756,7856,82,False,481,19,392
9412,402,2836,756,7908,83,False,481,19,393
9457,404,2836,756,7908,84,False,480,19,391
9508,408,2836,756,7960,85,False,480,19,393
9547,411,2836,756,7983,86,False,479,19,391
9596,415,2836,756,8035,87,False,479,19,393
9633,418,2836,756,8058,88,False,478,19,391
9672,426,2836,756,8111,89,False,476,19,391
9708,430,2848,756,8113,90,False,474,20,391
9742,431,2848,756,8113,91,False,473,20,391
9780,435,2848,756,8113,92,False,473,20,392
9812,437,2848,756,8113,93,False,472,20,391
9842,439,2848,756,8113,94,False,471,20,391
9872,441,2848,756,8113,95,False,470,20,391
9904,443,2848,756,8113,96,False,469,20,391
10033,443,2850,774,8121,97,False,471,20,391
10116,443,2852,776,8254,98,False,470,20,391
10188,443,2854,776,8388,99,False,468,20,391
11193,443,3078,776,8765,100,False,537,20,464
11247,443,3088,776,8807,101,False,537,20,460
11402,443,3091,776,8890,102,False,558,20,481
11515,443,3091,791,9151,102,False,556,20,459
11781,443,3091,818,9479,102,False,558,21,461
12174,443,3138,818,9505,103,False,590,21,492
12250,443,3138,818,9767,103,False,585,21,492
12374,443,3138,819,10270,104,False,576,21,492
12752,443,3594,819,10553,104,False,596,21,514
13000,443,3594,819,10553,104,False,596,21,514
13252,443,3594,819,10553,104,False,596,21,514
14097,443,3917,819,10805,105,False,653,21,571
14179,443,3922,819,10878,106,False,654,21,566
14222,447,3922,821,10878,107,False,654,21,562
14562,503,3945,823,11034,108,False,662,21,569
14751,503,3952,825,11438,108,False,655,22,569
14907,512,3956,826,11645,109,False,654,23,569
15251,512,4023,826,12080,109,False,661,25,577
15405,512,4061,841,12626,110,False,655,28,577
15501,512,4077,841,12881,110,False,648,29,577
15751,512,4077,841,13084,110,False,656,30,590
16017,512,4087,841,13202,110,True,668,31,603
16262,512,4087,841,13380,110,True,668,31,603
16502,512,4087,843,13610,110,True,667,32,602
16768,512,4087,843,13692,110,True,667,32,602
17002,512,4087,843,13969,110,True,667,32,602
17252,512,4087,845,14064,110,True,0,33,601
17502,512,4087,845,14348,110,True,666,33,601
17753,512,4087,847,14457,110,True,665,34,600
18003,512,4087,847,14728,110,True,665,34,600
18253,512,4087,848,14804,110,True,664,35,599
18503,512,4087,848,15021,110,True,664,35,599
18754,512,4087,883,15240,110,True,663,36,598
19004,512,4087,885,15305,110,True,663,36,598
19254,512,4087,895,15551,110,True,0,36,598
19520,514,4093,895,15689,110,True,662,37,597
19786,514,4103,895,15697,110,True,662,37,597
20005,517,4109,895,15705,110,True,662,37,597
