ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
5148,226,343,387,4607,114,False,57,26,11
5150,227,343,387,4607,115,False,56,26,11
5155,229,343,387,4607,116,False,56,26,12
5157,230,343,387,4607,117,False,55,26,11
5160,231,343,387,4607,118,False,54,26,11
5162,232,343,387,4607,119,False,53,26,11
5164,233,343,387,4607,120,False,52,26,11
5176,234,343,387,4637,121,False,52,26,12
5248,235,343,408,4704,122,False,57,26,11
5281,235,343,410,4704,122,False,59,26,11
5292,235,344,411,4706,123,False,59,26,11
5346,235,346,411,4782,124,False,58,26,11
5401,236,346,411,4846,125,False,58,26,12
5416,239,346,414,4846,126,False,60,26,14
5424,239,346,414,4876,127,False,59,26,13
5446,240,346,417,4909,128,False,58,26,11
5470,245,350,419,4956,129,False,59,26,14
5484,250,350,419,4986,130,False,59,26,14
5515,254,372,423,4987,131,False,65,26,20
5517,254,372,423,4987,131,False,65,26,17
5522,254,378,423,4987,132,False,65,26,16
5538,254,396,423,4987,133,False,65,27,11
5752,254,588,423,5038,133,False,101,32,11
5772,254,600,423,5083,134,False,100,32,11
5819,254,615,423,5197,135,False,100,32,12
5922,257,615,432,5328,136,False,102,32,12
5971,257,615,449,5360,137,False,103,32,13
6003,257,615,451,5381,138,False,105,32,13
6025,257,615,452,5401,138,False,106,32,12
6142,260,615,453,5750,139,False,103,33,13
6223,261,619,453,5842,140,False,103,33,13
6252,261,621,453,5871,140,False,104,33,12
6254,261,621,453,5880,141,False,103,33,12
6957,262,1505,465,6229,142,False,106,86,12
6976,262,1506,466,6232,143,False,106,86,12
6987,262,1507,468,6234,144,False,106,86,12
7007,262,1508,471,6240,145,False,108,86,12
7027,262,1509,473,6245,146,False,110,86,12
7042,262,1511,474,6253,147,False,110,86,12
7216,269,1519,474,6387,148,False,120,87,12
7252,269,1519,475,6431,148,False,122,87,12
7286,269,1519,475,6494,149,False,121,87,11
7338,270,1525,477,6532,150,False,121,87,13
7446,274,1547,477,6578,151,False,125,87,17
7518,279,1547,477,6672,151,False,127,87,19
7598,285,1551,477,6785,152,False,128,88,19
7667,290,1552,477,6888,153,False,129,89,19
7684,295,1553,477,6916,154,False,128,89,19
7714,296,1559,483,6956,155,False,128,89,19
7752,296,1575,485,7021,155,False,127,89,19
8002,296,1584,485,7687,155,True,119,94,18
8256,296,1584,500,7712,155,True,119,94,18
8518,296,1584,527,7914,155,True,118,95,17
8756,296,1584,527,8168,155,True,118,95,17
9003,296,1584,527,8296,155,True,117,96,16
9503,296,1584,534,8634,155,True,115,98,14
9753,296,1584,537,8840,155,True,114,99,13
10003,298,1586,537,9087,155,True,112,101,12
