ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
4336,307,1745,590,4989,61,False,266,5,189
4356,316,1749,590,4992,62,False,266,5,189
4399,320,1749,590,5137,63,False,266,5,189
4415,329,1751,590,5138,64,False,265,5,188
4453,335,1751,590,5247,65,False,265,5,189
4518,344,1759,590,5409,65,False,270,5,195
4523,344,1759,590,5431,66,False,269,5,194
4564,344,1765,590,5488,67,False,272,5,197
4795,354,1789,603,5893,68,False,273,8,196
4882,354,1794,603,6189,69,False,272,10,196
4918,358,1794,606,6252,70,False,271,11,196
4944,359,1794,606,6304,71,False,271,11,197
4965,360,1794,606,6304,72,False,270,11,196
4997,364,1794,606,6356,73,False,271,11,198
4999,364,1794,606,6356,73,False,271,11,198
5014,365,1794,606,6356,74,False,270,11,197
5033,366,1794,606,6356,75,False,269,11,196
5066,371,1794,606,6431,76,False,270,11,198
5083,372,1794,606,6431,77,False,269,11,197
5102,373,1794,606,6431,78,False,268,11,196
5136,378,1794,606,6506,79,False,269,11,198
5153,379,1794,606,6506,80,False,268,11,197
5173,380,1794,606,6506,81,False,267,11,196
5191,388,1794,606,6507,82,False,266,11,196
5212,392,1806,606,6509,83,False,264,12,196
5228,393,1806,606,6509,84,False,263,12,196
5249,398,1806,606,6509,85,False,263,12,197
5249,397,1806,606,6509,84,False,264,12,198
5269,399,1806,606,6509,86,False,262,12,196
5286,401,1806,606,6509,87,False,261,12,196
5304,403,1806,606,6509,88,False,260,12,196
5321,405,1806,606,6509,89,False,259,12,196
5515,406,1808,641,6851,89,False,261,12,199
5923,406,2169,643,7227,90,False,327,12,264
6015,406,2169,660,7457,90,False,323,12,238
6265,406,2175,704,7526,90,False,327,12,242
6367,406,2192,704,7819,91,False,331,12,247
7035,406,3424,704,8343,92,False,390,12,302
7100,406,3431,704,8401,93,False,390,12,296
7299,407,3448,743,8571,94,False,405,13,308
7366,410,3451,750,8624,95,False,405,13,309
7428,415,3451,762,8685,96,False,406,13,307
7584,430,3456,772,8944,97,False,407,14,309
7640,430,3456,772,9079,98,False,405,15,307
7771,439,3475,778,9248,99,False,416,15,318
7800,446,3476,778,9251,100,False,415,15,308
7847,446,3476,778,9362,101,False,413,15,303
7932,455,3486,778,9457,102,False,415,15,303
7992,455,3497,787,9666,103,False,410,15,303
8000,455,3497,787,9666,103,False,410,15,303
8266,455,3497,827,9986,103,True,409,16,302
8500,455,3497,827,10094,103,True,409,16,302
8750,455,3497,834,10386,103,True,408,17,301
9016,455,3497,834,10641,103,True,408,17,301
9251,455,3497,870,10830,103,True,407,18,300
9501,455,3497,882,11077,103,True,407,18,300
9643,456,3497,882,11362,104,True,403,21,297
9751,460,3497,886,11397,104,True,403,21,293
9849,467,3497,886,11398,105,True,402,21,292
9918,467,3497,886,11515,106,True,400,22,227
