ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
8914,291,5925,674,10228,104,False,308,178,13
8979,310,5933,696,10309,105,False,308,178,16
8990,310,5935,698,10315,105,False,307,178,13
9081,312,5953,703,10529,106,False,305,179,14
9098,315,5957,703,10531,107,False,305,179,13
9179,322,5962,707,10697,108,False,306,179,15
9195,322,5962,707,10749,109,False,305,179,14
9251,322,5962,708,10826,110,False,305,179,13
9257,322,5962,708,10826,110,False,305,179,13
9370,327,5962,722,10991,111,False,307,179,16
9439,339,5964,724,11050,112,False,308,179,17
9459,340,5976,724,11052,113,False,307,179,16
9492,346,5985,724,11054,113,False,308,179,17
9605,348,6015,724,11136,114,False,311,179,20
9742,356,6035,724,11308,114,False,312,181,21
9923,375,6056,724,11356,115,False,315,181,24
9992,379,6086,724,11379,115,False,316,181,23
10042,381,6112,724,11404,116,False,313,181,22
10243,383,6137,724,11495,116,False,323,181,20
10493,387,6163,724,11616,116,False,337,181,21
10520,387,6163,724,11675,117,False,337,181,21
10547,389,6163,736,11733,118,False,337,181,21
10611,400,6167,764,11791,119,False,339,181,20
10697,404,6196,769,11960,120,False,340,181,21
10743,406,6197,850,11988,120,False,341,181,22
10809,408,6197,865,12160,121,False,339,183,21
10833,410,6197,865,12213,122,False,339,183,21
10993,412,6207,865,12525,122,False,342,185,21
11008,412,6207,865,12586,123,False,342,185,21
11034,414,6207,865,12639,124,False,342,185,21
11182,423,6211,865,12937,125,False,344,186,20
11212,425,6211,865,13000,126,False,344,186,21
11235,427,6211,865,13053,127,False,344,186,21
11243,427,6211,865,13053,127,False,344,186,20
11323,434,6219,865,13282,128,False,343,186,20
11350,436,6219,865,13344,129,False,343,186,21
11379,438,6219,865,13397,130,False,343,186,21
11411,440,6221,865,13509,131,False,342,186,21
11439,442,6221,865,13562,132,False,342,186,21
11464,451,6225,865,13617,133,False,341,186,20
11489,453,6225,865,13679,134,False,341,186,21
11493,453,6225,865,13679,134,False,341,186,21
11521,455,6225,865,13732,135,False,341,186,21
11526,464,6227,865,13733,136,False,340,186,20
11552,466,6227,865,13795,137,False,340,186,21
11579,468,6227,865,13848,138,False,340,186,21
11615,477,6238,865,13903,139,False,340,186,20
11743,477,6250,865,14143,139,False,341,186,20
11831,479,6255,865,14384,140,False,342,186,21
11856,481,6255,865,14437,141,False,342,186,21
11888,490,6261,865,14492,142,False,342,186,20
12009,490,6276,865,14604,142,False,341,186,20
12243,498,6329,869,15143,142,False,346,190,27
12243,498,6329,869,15143,143,False,346,190,27
12371,500,6329,871,15624,144,False,343,193,21
12507,504,6332,871,15923,145,False,341,196,21
12537,508,6332,874,15986,146,False,340,197,21
12567,517,6333,874,15996,147,False,338,198,20
12743,517,6391,874,16616,147,False,328,202,20
13009,517,6534,874,16749,147,False,341,202,20
13243,517,6655,874,16862,147,False,353,202,20
13502,518,6798,874,16985,147,False,365,202,21
13521,518,6798,874,17037,148,False,365,202,21
13525,519,6798,874,17037,149,False,364,202,20
13554,520,6798,874,17089,150,False,364,202,21
13576,523,6798,874,17089,151,False,364,202,21
13587,525,6798,874,17089,152,False,363,202,20
13615,526,6798,874,17141,153,False,363,202,21
13644,530,6798,874,17164,154,False,363,202,21
13655,532,6798,874,17164,155,False,362,202,20
13683,533,6798,874,17216,156,False,362,202,21
13709,537,6798,874,17239,157,False,362,202,21
13721,539,6798,874,17239,158,False,361,202,20
13733,547,6798,874,17240,159,False,360,202,20
13747,551,6810,874,17242,160,False,358,203,20
13758,552,6810,874,17242,161,False,357,203,20
13780,556,6810,874,17242,162,False,357,203,21
13791,558,6810,874,17242,163,False,356,203,20
13803,560,6810,874,17242,164,False,355,203,20
13816,562,6810,874,17242,165,False,354,203,20
13828,564,6810,874,17242,166,False,353,203,20
13994,564,6900,874,17271,166,False,364,207,20
14244,564,7051,874,17317,166,False,387,210,20
14494,564,7177,874,17317,166,False,415,210,20
14744,564,7330,874,17317,166,False,449,210,20
14994,564,7512,874,17353,166,False,460,225,20
15244,564,7682,874,17385,166,False,477,233,20
15494,564,7835,874,17423,166,False,495,239,20
15745,564,8021,874,17455,166,False,505,250,20
15995,564,8119,895,17537,166,False,518,256,20
16245,564,8119,914,17834,166,False,518,257,20
16495,564,8119,925,18207,166,False,518,258,20
16745,564,8137,926,18456,166,False,517,258,20
16995,564,8163,926,18881,166,False,518,258,20
17245,564,8185,926,19255,166,False,517,258,20
17496,564,8192,926,19649,166,False,523,258,20
17746,564,8192,926,20060,166,False,524,259,20
17997,564,8222,926,20612,166,False,524,260,20
18247,564,8519,926,20678,166,False,524,260,20
18497,564,8816,926,20744,166,False,524,260,20
18747,564,9147,926,20816,166,False,524,260,20
18997,564,9461,926,20887,166,False,524,260,20
19247,564,9734,926,20948,166,False,524,260,20
19511,564,10011,926,21008,166,False,524,260,20
19748,564,10274,926,21068,166,False,524,260,20
19999,564,10544,926,21128,166,False,524,260,20
20149,564,10567,926,21486,167,False,523,262,19
20249,566,10580,926,21586,167,False,523,262,20
20418,566,10580,926,21882,168,False,523,262,19
20499,566,10606,926,21919,168,False,524,262,18
20569,566,10619,926,21928,169,False,524,262,18
20749,566,10671,926,22084,169,False,525,262,17
21014,566,10754,926,22140,169,False,531,264,23
21249,566,10801,926,22196,169,False,537,264,29
21262,566,10804,926,22196,170,False,537,264,29
21353,566,10828,926,22228,171,False,537,264,19
21749,566,10858,926,22343,171,False,550,264,9
21999,566,10876,926,22420,171,False,557,264,9
22249,566,10946,926,22559,171,False,562,264,9
22499,566,10996,926,22801,171,False,568,264,9
22749,566,11044,926,22857,171,False,571,266,9
22999,566,11211,926,22957,171,False,567,266,9
23249,566,11278,926,23014,171,False,577,266,9
23499,566,11355,926,23090,171,False,586,266,9
23749,566,11443,926,23167,171,False,592,266,9
24000,566,11520,926,23234,171,False,599,266,9
24252,566,11520,930,23516,171,True,600,266,9
24500,566,11520,935,23649,171,True,599,267,8
24750,566,11520,935,23955,171,True,599,267,8
25000,566,11520,937,24142,171,True,598,268,7
25250,566,11520,937,24462,171,True,598,268,7
25500,566,11520,937,24616,171,True,597,269,6
25751,566,11520,937,25025,171,True,596,270,5
26001,566,11520,937,25167,171,True,596,270,5
26251,566,11520,937,25438,171,True,595,271,4
26501,566,11520,937,25681,171,True,595,271,4
26751,566,11520,937,25892,171,True,594,272,3
27001,566,11520,937,26224,171,True,594,272,3
27251,566,11520,937,26364,171,True,593,273,2
27486,566,11520,937,26695,171,True,592,274,1
27751,566,11520,937,26848,171,True,592,274,1
27988,566,11536,937,27338,172,True,586,275,0
28001,566,11538,937,27338,173,True,585,275,0
28002,566,11538,937,27338,173,True,585,275,0
28252,566,12095,937,27423,173,True,533,326,0
28502,566,12678,937,27495,173,True,478,381,0
28736,566,13306,937,27599,173,True,420,439,0
29237,566,13732,937,28524,173,True,376,475,0
29738,566,13765,937,29388,173,True,373,475,0
29988,566,13776,937,29773,173,True,372,475,0
