ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
14085,495,4805,823,13467,104,False,583,23,485
14127,496,4805,823,13467,105,False,582,23,484
14173,504,4805,823,13468,106,False,581,23,484
14218,508,4817,823,13470,107,False,579,24,484
14262,509,4817,823,13470,108,False,578,24,484
14309,514,4817,823,13470,109,False,578,24,485
14351,515,4817,823,13470,110,False,577,24,484
14393,517,4817,823,13470,111,False,576,24,484
14436,519,4817,823,13470,112,False,575,24,484
14479,521,4817,823,13470,113,False,574,24,484
16746,521,5517,849,14017,113,False,689,25,599
16996,521,5517,849,14367,113,False,684,25,599
17012,521,5518,849,14370,114,False,683,25,599
17316,521,5519,849,14864,115,False,690,25,599
17936,522,5566,849,16160,116,False,690,25,606
17986,523,5567,849,16160,117,False,688,25,604
17996,523,5567,849,16160,117,False,688,25,604
18039,524,5567,849,16160,118,False,687,25,603
18246,524,5608,849,16561,118,False,680,25,603
21732,526,7870,851,18494,119,False,812,28,736
21867,532,7897,851,18510,120,False,812,29,734
22247,532,7992,851,18606,120,False,817,31,733
22497,532,8016,851,19181,120,False,815,36,733
22747,532,8082,851,19727,120,False,805,38,733
23249,532,8187,851,19822,120,False,815,38,742
23498,532,8218,851,19862,120,False,818,38,745
24249,532,8241,851,20062,120,True,834,38,761
24499,532,8241,853,20311,120,True,833,39,760
24750,532,8241,853,20427,120,True,833,39,760
25000,532,8241,855,20700,120,True,832,40,759
25500,532,8241,856,21089,120,True,831,41,758
25750,532,8241,856,21153,120,True,831,41,758
26000,532,8241,856,21413,120,True,831,41,758
26251,532,8241,891,21543,120,True,830,42,757
26501,532,8241,900,21653,120,True,830,42,757
26751,532,8241,903,21917,120,True,830,42,757
27001,534,8241,907,22139,120,True,828,44,756
27266,542,8241,907,22140,120,True,828,44,756
27335,543,8241,907,22140,121,True,827,44,755
27502,546,8243,907,22140,121,True,826,45,581
27746,546,8258,907,22140,121,True,821,50,576
28089,546,8269,907,22140,121,True,817,54,572
28299,546,8280,907,22140,121,True,813,57,568
28502,546,8289,907,22140,121,True,810,60,565
29029,546,8314,907,22140,121,True,802,69,557
29257,546,8321,907,22140,121,True,800,71,555
29318,546,8324,907,22140,121,True,799,72,554
29533,546,8337,907,22140,121,True,794,76,549
29784,546,8353,907,22140,121,True,789,82,544
