ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
5514,239,760,403,3005,93,False,298,8,202
5626,239,760,421,3040,94,False,308,8,212
5642,240,760,422,3040,95,False,309,8,201
5809,240,760,424,3231,96,False,321,8,217
6001,241,762,424,3575,96,False,310,10,196
6249,241,813,424,3592,96,False,328,10,214
6749,241,980,424,3634,96,False,342,10,228
7000,241,989,424,3681,96,False,371,10,257
7050,241,989,424,3713,97,False,372,10,258
7112,243,989,428,3743,98,False,375,10,259
7186,246,989,434,3778,99,False,376,10,257
7215,248,989,435,3778,100,False,376,10,256
7250,249,989,435,3810,100,False,376,10,255
7394,249,994,435,3904,101,False,376,11,255
7473,254,995,435,3958,102,False,374,11,254
7500,254,1001,435,3967,102,False,373,11,244
7610,254,1001,435,4049,103,False,379,12,250
7721,254,1001,435,4183,104,False,376,14,243
7750,254,1003,435,4200,104,False,375,14,243
7843,255,1012,443,4250,105,False,377,14,243
7902,255,1013,443,4327,106,False,374,14,243
8000,255,1017,443,4467,106,True,370,14,243
8250,255,1017,456,4521,106,True,370,14,243
8531,255,1017,469,4650,106,True,369,15,242
8750,255,1017,473,4860,106,True,368,16,241
9000,255,1017,473,4950,106,True,368,16,241
9250,255,1017,497,5103,106,True,367,17,240
9500,255,1017,504,5220,106,True,367,17,240
9724,261,1017,507,5443,107,True,364,19,237
9755,266,1020,507,5443,108,True,363,19,170
9750,266,1020,507,5443,107,True,364,19,94
10000,266,1169,507,5446,108,True,336,46,64
