ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
17306,426,4887,847,11155,168,False,184,172,19
17388,430,4887,850,11218,169,False,183,173,19
17477,441,4889,850,11341,170,False,183,175,18
17535,441,4900,850,11348,171,False,183,175,18
17599,441,4911,850,11355,172,False,183,175,18
17663,441,4922,854,11365,173,False,185,175,18
17730,441,4933,857,11373,174,False,187,175,18
17815,441,4944,857,11380,175,False,187,175,18
17876,441,4955,859,11386,176,False,187,175,18
17932,441,4966,859,11394,177,False,187,175,18
18005,441,4977,859,11408,178,False,189,175,18
18066,441,4988,859,11415,179,False,189,175,18
18123,441,4999,859,11422,180,False,189,175,18
18203,442,4999,859,11480,181,False,192,175,19
18249,443,4999,859,11480,182,False,191,175,18
18305,444,4999,859,11515,182,False,192,175,20
18314,444,4999,859,11532,183,False,191,175,19
18366,447,4999,859,11532,184,False,191,175,19
18412,449,4999,859,11532,185,False,190,175,18
18476,450,4999,859,11584,186,False,190,175,19
18534,454,4999,859,11607,187,False,190,175,19
18571,454,4999,859,11607,187,False,190,175,19
18584,456,4999,859,11607,188,False,189,175,18
18653,457,4999,859,11659,189,False,189,175,19
18716,461,4999,859,11682,190,False,189,175,19
18764,463,4999,859,11682,191,False,188,175,18
18814,471,4999,859,11683,192,False,187,175,18
18868,475,5011,859,11685,193,False,185,176,18
18917,476,5011,859,11685,194,False,184,176,18
18972,480,5011,859,11685,195,False,184,176,19
19022,482,5011,859,11685,196,False,183,176,18
19070,484,5011,859,11685,197,False,182,176,18
19121,486,5011,859,11685,198,False,181,176,18
19168,488,5011,859,11685,199,False,180,176,18
19238,488,5013,859,11690,200,False,180,176,18
19289,488,5015,859,11694,201,False,179,176,18
19306,488,5015,859,11694,201,False,179,176,18
19437,488,5017,860,11822,202,False,179,176,18
19556,488,5017,860,12005,202,False,177,176,18
19561,488,5019,860,12008,203,False,176,176,18
19679,488,5021,860,12141,204,False,174,176,18
19761,488,5023,860,12215,205,False,172,176,18
19839,488,5058,860,12215,206,False,172,179,18
19917,488,5080,860,12223,207,False,176,179,18
19986,488,5097,860,12227,208,False,178,179,18
20108,488,5155,860,12252,209,False,190,180,18
20198,488,5196,860,12260,210,False,192,182,18
20257,488,5214,860,12260,211,False,192,183,18
20703,488,5527,860,12315,212,False,248,192,18
20780,488,5545,860,12315,213,False,248,193,18
20870,488,5568,860,12319,214,False,250,194,18
21033,488,5656,860,12339,215,False,260,199,18
21109,488,5665,860,12339,216,False,260,199,18
21191,488,5683,860,12339,217,False,260,200,18
21300,488,5720,860,12347,218,False,264,202,18
21424,488,5752,860,12363,219,False,272,202,18
21808,488,6112,862,12384,219,False,280,207,18
22058,488,6112,862,12432,219,False,280,207,18
22323,488,6112,883,12588,219,False,280,207,18
22559,488,6112,902,12787,219,False,280,208,18
22629,488,6112,902,12839,220,False,279,208,17
22800,488,6113,902,13157,221,False,280,208,16
22808,488,6113,902,13157,221,False,280,208,16
23059,488,6113,902,13456,221,False,286,208,16
23309,488,6113,902,13957,221,False,286,208,16
23559,488,6113,902,14339,221,False,287,208,16
23662,490,6113,902,14570,222,False,284,208,15
23793,490,6115,902,14728,223,False,282,208,15
23809,490,6115,902,14728,223,False,282,208,15
23964,490,6121,902,14888,224,False,282,208,15
23988,490,6126,902,14888,225,False,282,208,15
24153,490,6132,902,15048,226,False,282,208,15
24232,490,6137,902,15048,227,False,282,208,15
27137,501,8599,904,15981,228,False,284,210,15
27310,501,8599,906,16162,228,False,286,210,15
27313,501,8599,906,16164,229,False,285,210,14
27643,507,8603,908,16358,230,False,287,210,15
27738,507,8613,908,16360,231,False,287,210,15
27808,508,8615,908,16360,232,False,286,210,14
27907,510,8618,908,16360,233,False,286,210,13
28152,516,8654,908,16444,234,False,290,210,18
28313,516,8657,908,16504,235,False,293,210,17
28326,516,8657,908,16504,235,False,293,210,17
28433,516,8659,908,16514,236,False,295,210,17
28453,516,8661,908,16520,237,False,295,210,17
28544,516,8663,908,16527,238,False,295,210,17
28561,516,8663,908,16527,238,False,295,210,17
28638,516,8665,908,16534,239,False,295,210,17
28683,516,8667,908,16547,240,False,297,210,17
28776,516,8669,908,16553,241,False,297,210,17
28870,516,8671,908,16559,242,False,297,210,17
28939,516,8673,908,16560,243,False,296,210,17
29309,522,8675,910,17028,244,False,295,212,18
29504,533,8675,910,17122,245,False,295,212,16
29604,540,8676,910,17178,246,False,294,212,15
29685,540,8684,910,17213,247,False,293,212,15
29769,540,8692,910,17216,248,False,292,212,15
29812,540,8692,910,17216,248,False,292,212,15
29874,540,8700,910,17251,249,False,291,212,15
30063,540,8710,910,17615,249,False,287,215,15
30064,540,8711,910,17620,250,False,286,215,15
30162,540,8722,914,17640,251,False,286,215,15
30550,540,8769,914,18138,252,False,284,215,15
30563,540,8769,914,18138,252,False,284,215,15
30659,540,8788,914,18141,253,False,284,215,15
30668,540,8800,914,18142,254,False,283,215,15
30765,540,8814,914,18143,255,False,283,215,15
31408,558,8915,914,18448,256,False,291,217,26
31487,558,8927,914,18449,257,False,290,217,23
31643,562,8959,914,18470,258,False,291,217,25
31745,562,8970,914,18477,259,False,291,217,25
31899,562,8981,914,18496,260,False,295,217,25
31997,562,8992,914,18504,261,False,295,217,25
32063,562,8992,914,18504,261,False,295,217,25
32329,562,8992,914,18730,261,True,295,217,25
32564,562,8992,919,18890,261,True,294,218,24
32813,562,8992,919,19107,261,True,294,218,24
33063,562,8992,921,19383,261,True,293,219,23
33313,562,8992,921,19551,261,True,293,219,23
33563,562,8992,921,19845,261,True,292,220,22
33813,562,8992,921,20005,261,True,292,220,22
34064,562,8992,921,20280,261,True,291,221,21
34314,562,8992,921,20472,261,True,0,221,21
34564,562,8992,932,20663,261,True,290,222,20
34814,562,8992,937,20895,261,True,290,222,20
35064,562,8992,939,21078,261,True,289,223,19
35314,562,8992,939,21324,261,True,289,223,19
35564,562,8992,939,21512,261,True,288,224,18
35814,562,8992,939,21861,261,True,287,225,17
36064,562,8992,939,21948,261,True,287,225,17
36314,562,8995,939,22272,261,True,286,226,16
36565,562,8999,939,22276,261,True,285,227,15
36815,562,9027,939,22308,261,True,285,227,15
37065,562,9040,939,22324,261,True,285,227,15
37316,562,9044,939,22328,261,True,284,228,14
37565,562,9048,939,22332,261,True,283,229,13
37815,562,9076,939,22364,261,True,283,229,13
38065,562,9089,939,22380,261,True,283,229,13
38315,564,9091,939,22380,261,True,282,230,12
38581,564,9094,939,22380,261,True,282,230,12
38816,564,9108,939,22392,261,True,282,230,12
39066,564,9111,939,22396,261,True,282,230,12
39301,566,9125,939,22397,262,True,281,230,11
39328,566,9125,939,22397,262,True,281,230,2
39567,566,9184,939,22672,262,True,275,230,2
39818,566,9243,939,22736,262,True,275,230,2
