ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
10765,511,4748,851,12481,150,False,246,173,17
11000,511,4748,853,12531,150,False,245,174,17
11250,511,4748,874,12568,150,False,245,174,17
11500,511,4748,874,12960,150,False,248,174,17
11589,513,4748,874,13263,151,False,244,174,17
11681,513,4750,874,13421,152,False,242,174,17
11750,513,4759,874,13480,152,False,242,174,17
12000,513,4792,874,13901,152,False,241,174,17
12751,513,5549,874,14254,152,False,242,201,17
13002,513,5549,874,14254,152,False,242,201,17
13252,513,5549,874,14254,152,False,242,201,17
13481,515,5690,874,14294,153,False,243,201,18
13502,515,5690,874,14294,153,False,243,201,18
13591,515,5690,876,14477,154,False,244,201,17
13920,522,5699,882,14997,155,False,246,203,20
13978,522,5701,886,15006,156,False,248,203,20
14003,522,5701,886,15006,156,False,248,203,20
14048,522,5703,889,15013,157,False,250,203,20
14082,522,5707,891,15024,158,False,250,203,20
14427,522,5754,891,15209,159,False,263,203,22
14753,541,5790,891,15415,159,False,268,205,27
14789,549,5795,891,15429,160,False,267,205,26
14874,556,5798,891,15572,161,False,267,205,23
15006,556,5841,895,15883,161,False,262,205,23
15254,556,5860,895,16230,161,False,261,205,23
15504,556,5969,895,16424,161,False,266,205,27
16254,556,6127,919,16981,161,True,278,208,29
16504,556,6127,919,17120,161,True,278,208,29
16754,556,6127,921,17474,161,True,277,209,28
17005,556,6127,921,17760,161,True,277,209,28
17255,556,6127,921,17942,161,True,276,210,27
17505,556,6127,921,18323,161,True,275,211,26
17755,556,6127,921,18649,161,True,275,211,26
18005,556,6127,937,18820,161,True,274,212,25
18255,556,6127,939,19159,161,True,273,213,24
18505,556,6127,939,19509,161,True,273,213,24
19022,556,6127,939,20007,161,True,271,215,22
19256,556,6143,939,20360,161,True,270,216,21
19504,563,6184,939,20380,162,True,267,216,18
19505,563,6184,939,20380,162,True,267,216,2
19672,565,6193,939,20682,163,True,262,216,1
19755,565,6426,939,20710,163,True,240,238,0
20008,565,6743,939,20750,163,True,210,268,0
20244,565,6743,939,20750,163,True,210,268,0
